Wall time,Step,Value
1752438035.7408419,2850000,2528.88818359375
1752438050.2474258,2857500,2745.1943359375
1752438065.4874647,2865000,3057.458251953125
1752438070.414229,2867500,2989.61962890625
1752438080.154731,2872500,2823.8798828125
1752438084.7130442,2875000,3162.090087890625
1752438088.5340016,2877500,3657.885009765625
1752438093.772635,2880000,3037.52490234375
1752438098.5885515,2882500,2218.443359375
1752438103.5863743,2885000,2522.87255859375
1752438114.35527,2890000,2739.5322265625
1752438141.5134008,2902500,1940.753173828125
1752438151.4820588,2907500,3337.5361328125
1752438164.8307605,2912500,3265.5498046875
1752438177.0692325,2917500,3557.87646484375
1752438183.4739263,2920000,2371.877197265625
1752438218.5829926,2935000,3110.114013671875
1752438224.5168989,2937500,3268.39306640625
1752438236.4961672,2942500,1926.493896484375
1752438242.954165,2945000,1840.0472412109375
1752438247.977091,2947500,3738.16064453125
1752438270.5935347,2957500,2953.099365234375
1752438282.1511345,2962500,3463.893798828125
1752438292.3373036,2967500,2954.968994140625
1752438305.9948525,2972500,2665.50048828125
1752438312.1798804,2975000,4143.099609375
1752438318.3519347,2977500,2688.089599609375
1752438334.6559706,2985000,3499.115234375
1752438339.328729,2987500,3216.380859375
1752438345.307824,2990000,2444.712158203125
1752438354.4405322,2995000,2712.393310546875
1752438359.4471972,2997500,2935.8720703125
1752438375.6528056,3005000,3504.974853515625
1752438380.0729642,3007500,3606.39892578125
1752438396.4280496,3015000,2867.196044921875
1752438401.899975,3017500,2805.048583984375
1752438406.6054614,3020000,2913.71923828125
1752438416.2305849,3025000,2461.140869140625
1752438435.4952762,3035000,2430.258056640625
1752438440.7038636,3037500,2492.97119140625
1752438445.817364,3040000,2206.26953125
1752438455.0020165,3045000,2491.544921875
1752438460.1000562,3047500,3648.62109375
1752438484.4853299,3060000,2225.24609375
1752438493.1289513,3065000,2009.43212890625
1752438506.4808333,3072500,1792.9622802734375
1752438511.6085472,3075000,2864.90576171875
1752438526.0226796,3082500,2714.692626953125
1752438531.6539092,3085000,2191.127685546875
1752438555.2120967,3097500,3364.29931640625
1752438565.9185164,3102500,2949.271728515625
1752438571.267248,3105000,2669.611083984375
1752438576.096146,3107500,2291.409423828125
1752438581.7597024,3110000,1722.5457763671875
1752438587.542285,3112500,2340.3876953125
1752438592.1228673,3115000,1735.967529296875
1752438597.662501,3117500,1901.8671875
1752438613.7928333,3125000,2034.70947265625
1752438618.9294438,3127500,3085.990966796875
1752438624.4322517,3130000,2700.99951171875
1752438628.6429982,3132500,2780.435791015625
1752438637.9950638,3137500,3020.25439453125
1752438647.3659995,3142500,2508.07861328125
1752438651.261004,3145000,2820.257568359375
1752438665.796668,3152500,2146.416259765625
1752438671.202154,3155000,3143.7958984375
1752438683.8540204,3162500,2999.035400390625
1752438698.9821007,3170000,2733.4716796875
1752438719.0496397,3180000,3399.1611328125
1752438743.254871,3192500,2784.85693359375
1752438747.7593443,3195000,3024.955078125
1752438752.0117178,3197500,2936.232666015625
1752438770.3429601,3207500,1842.0325927734375
1752438786.2077668,3215000,3022.220947265625
1752438811.0373466,3227500,2252.46435546875
1752438825.6848261,3235000,3321.011474609375
1752438840.5750706,3242500,2325.115966796875
1752438850.6848264,3247500,2883.25439453125
1752438856.6659362,3250000,2765.343017578125
1752438870.4752474,3257500,2540.005859375
1752438887.1460228,3267500,2710.525390625
1752438904.1833816,3277500,2910.762939453125
1752438923.656549,3287500,1781.575439453125
1752438927.5011787,3290000,3479.519287109375
1752438947.0865767,3302500,3043.58203125
1752438954.9200122,3307500,3265.349853515625
1752438958.471421,3310000,3052.506591796875
1752438964.0950692,3315000,3046.310546875
1752438966.939808,3317500,3212.707275390625
1752438973.1151152,3322500,3102.901123046875
1752439005.6577427,3340000,3190.67529296875
