Wall time,Step,Value
1752492891.5267026,128000,-0.9668378233909607
1752492891.7784257,128200,-1.0549075603485107
1752492892.0230582,128400,-1.3711867332458496
1752492892.2624671,128600,-1.5386637449264526
1752492892.5161846,128800,-0.6476163864135742
1752492892.74588,129000,-0.496846079826355
1752492893.6883426,129200,-0.8610047101974487
1752492893.9237356,129400,-0.6783477663993835
1752492894.1593177,129600,-1.1153020858764648
1752492894.3924053,129800,-0.9394307732582092
1752492894.6242304,130000,-0.977694571018219
1752492895.3949232,130200,-1.1573024988174438
1752492895.651018,130400,-0.8134857416152954
1752492895.8899605,130600,-1.2886072397232056
1752492896.132826,130800,-1.2621517181396484
1752492896.37555,131000,-1.3632538318634033
1752492897.1768684,131200,-0.6505134105682373
1752492897.408045,131400,-0.9566572308540344
1752492897.6622999,131600,-1.1392772197723389
1752492897.894545,131800,-1.38455069065094
1752492898.130717,132000,-0.9725415706634521
1752492898.911115,132200,-0.7686948180198669
1752492899.1525943,132400,-0.6394146680831909
1752492899.4036102,132600,-1.2509255409240723
1752492899.6378782,132800,-0.8472954630851746
1752492899.8888192,133000,-1.662362813949585
1752492900.6250672,133200,-1.0466852188110352
1752492900.8653052,133400,-1.540451169013977
1752492901.1063452,133600,-0.9902166128158569
1752492901.3541605,133800,-0.9973872900009155
1752492901.5987525,134000,-0.32355350255966187
1752492902.3256125,134200,-1.1726828813552856
1752492902.566871,134400,-0.829251766204834
1752492902.7966762,134600,-0.6755536198616028
1752492903.0377138,134800,-0.7498894929885864
1752492903.274724,135000,-0.8702083826065063
1752492904.0061588,135200,-0.80985426902771
1752492904.239918,135400,-0.658370316028595
1752492904.4783173,135600,-1.3194186687469482
1752492904.7841387,135800,-0.9371462464332581
1752492905.194489,136000,-0.8294148445129395
1752492905.9699543,136200,-0.9952885508537292
1752492906.208005,136400,-0.6499873995780945
1752492906.4295118,136600,-0.9721301794052124
1752492906.6653557,136800,-0.3336758613586426
1752492906.9038975,137000,-0.8339172005653381
1752492907.136165,137200,-0.8668005466461182
1752492907.8749223,137400,-1.1761634349822998
1752492908.1175478,137600,-1.8271085023880005
1752492908.362802,137800,-0.9152162075042725
1752492908.6054149,138000,-1.2975281476974487
1752492908.8386009,138200,-0.8405076861381531
1752492909.567644,138400,-0.8471701145172119
1752492909.8047037,138600,-0.8043867349624634
1752492910.040899,138800,-1.2347511053085327
1752492910.262727,139000,-1.550419569015503
1752492910.4940856,139200,-1.309867024421692
1752492911.23323,139400,-0.8154407143592834
1752492911.4643304,139600,-1.2328301668167114
1752492911.7059216,139800,-0.8904892802238464
1752492911.9633431,140000,-0.3235384523868561
1752492912.2023702,140200,-0.6757274866104126
1752492913.050327,140400,-0.32838261127471924
1752492913.300384,140600,-0.32365304231643677
1752492913.5514252,140800,-0.7065783739089966
1752492913.7962646,141000,-0.32920771837234497
1752492914.0395813,141200,-1.0166429281234741
1752492914.834885,141400,-1.6022275686264038
1752492915.0686898,141600,-1.2752313613891602
1752492915.321723,141800,-0.6558189392089844
1752492915.566589,142000,-0.8373336791992188
1752492915.7970698,142200,-0.6645541787147522
1752492916.552601,142400,-1.229652762413025
1752492916.7892227,142600,-0.994381844997406
1752492917.0349858,142800,-0.8245062232017517
1752492917.2673876,143000,-0.8843026161193848
1752492917.5149589,143200,-0.8286169171333313
1752492918.322602,143400,-0.7236012816429138
1752492918.5655856,143600,-0.8481795191764832
1752492918.8011408,143800,-1.3180689811706543
1752492919.040123,144000,-0.4895448386669159
1752492919.2659645,144200,-1.3307292461395264
1752492920.1797144,144400,-0.8307474851608276
1752492920.4262438,144600,-1.2881262302398682
1752492920.6656065,144800,-0.6138255596160889
1752492920.906303,145000,-0.6534607410430908
1752492921.1470897,145200,-1.2602564096450806
1752492921.3847985,145400,-1.1331908702850342
1752492922.124304,145600,-1.1369844675064087
1752492922.362473,145800,-1.0146619081497192
1752492922.5936563,146000,-0.9248128533363342
1752492922.832045,146200,-1.1329647302627563
1752492923.0651848,146400,-1.393247127532959
1752492923.7778933,146600,-0.8572996854782104
1752492924.0232117,146800,-0.7973825931549072
1752492924.2463486,147000,-1.5005238056182861
1752492924.4728189,147200,-1.278274655342102
1752492924.7028637,147400,-0.650880753993988
1752492925.7458553,147600,-1.6022212505340576
1752492925.9536438,147800,-0.840751051902771
1752492926.1836069,148000,-1.0084080696105957
1752492926.4236906,148200,-0.1691104769706726
1752492926.6572382,148400,-0.4892197549343109
1752492927.4702523,148600,-0.8742491602897644
1752492927.6940422,148800,-0.645752489566803
1752492927.9421022,149000,-0.9846363067626953
1752492928.1708174,149200,-0.8340943455696106
1752492928.4140968,149400,-0.981292188167572
1752492929.1970809,149600,-0.3237568140029907
1752492929.4472039,149800,-1.7974263429641724
1752492929.68444,150000,-0.4861941933631897
1752492929.9467456,150200,-0.8024441003799438
1752492930.1631775,150400,-1.6560379266738892
1752492930.9396384,150600,-1.1455967426300049
1752492931.176333,150800,-0.6861386299133301
1752492931.4067008,151000,-0.9958001971244812
1752492931.668059,151200,-1.1884297132492065
1752492931.9156377,151400,-0.9822965264320374
1752492932.8758345,151600,-0.7283119559288025
1752492933.1145163,151800,-0.8307700753211975
1752492933.349974,152000,-0.9597201943397522
1752492933.5869892,152200,-0.9887492060661316
1752492933.8176117,152400,-1.5147528648376465
1752492934.6405866,152600,-1.6514620780944824
1752492934.8787324,152800,-0.7714961171150208
1752492935.1199212,153000,-0.32885441184043884
1752492935.3617275,153200,-0.6494657397270203
1752492935.6039696,153400,-0.8054277896881104
1752492936.455015,153600,-1.1337509155273438
1752492936.6931176,153800,-0.9876580834388733
1752492936.9224255,154000,-1.247248649597168
1752492937.150198,154200,-0.8673459887504578
1752492937.381411,154400,-1.158642292022705
1752492937.6174233,154600,-1.4984413385391235
1752492938.3906105,154800,-1.1899678707122803
1752492938.629567,155000,-1.485635757446289
1752492938.8693461,155200,-2.128408670425415
1752492939.0994773,155400,-1.2995307445526123
1752492939.331173,155600,-1.2307934761047363
1752492940.225933,155800,-0.8363049626350403
1752492940.4465706,156000,-0.8233999609947205
1752492940.6683466,156200,-0.8469541668891907
1752492940.95284,156400,-0.8441622853279114
1752492941.2188137,156600,-1.097713589668274
1752492942.09571,156800,-0.8042489886283875
1752492942.3339417,157000,-1.0112332105636597
1752492942.5818725,157200,-0.9369327425956726
1752492942.8220775,157400,-1.5097905397415161
1752492943.0616827,157600,-0.8269340991973877
1752492943.807441,157800,-1.147705316543579
1752492944.0436041,158000,-0.48905694484710693
1752492944.2871163,158200,-0.8107293844223022
1752492944.518451,158400,-1.0590157508850098
1752492944.7540772,158600,-1.159366488456726
1752492945.532097,158800,-1.3013038635253906
1752492945.7735808,159000,-0.9012777209281921
1752492946.0175407,159200,-1.0339223146438599
1752492946.2568676,159400,-0.797077476978302
1752492946.4885254,159600,-1.5104457139968872
1752492947.3281562,159800,-0.9682415127754211
1752492947.5762424,160000,-0.668559193611145
1752492947.8280532,160200,-0.6449368596076965
1752492948.24942,160400,-0.7858595252037048
1752492948.5326083,160600,-0.8432655334472656
1752492949.384248,160800,-0.871284544467926
1752492949.679426,161000,-0.8231402039527893
1752492949.9230843,161200,-1.4838066101074219
1752492950.1573453,161400,-0.8140246272087097
1752492950.390462,161600,-0.964781641960144
1752492951.1280804,161800,-0.8939734101295471
1752492951.3655605,162000,-0.8175815939903259
1752492951.606191,162200,-1.1662284135818481
1752492951.846802,162400,-1.3184508085250854
1752492952.0839853,162600,-0.4822237491607666
1752492952.3196454,162800,-0.9961379766464233
1752492953.1403909,163000,-1.2263033390045166
1752492953.3888462,163200,-0.4868822991847992
1752492953.6271427,163400,-0.6567941904067993
1752492953.8814428,163600,-1.4612457752227783
1752492954.116735,163800,-1.6400209665298462
1752492955.0068574,164000,-1.4138215780258179
1752492955.2389672,164200,-1.1921755075454712
1752492955.4764376,164400,-0.8467918634414673
1752492955.7174294,164600,-0.8736373782157898
1752492955.9621947,164800,-0.8500180244445801
1752492956.7087834,165000,-0.662684977054596
1752492956.9427261,165200,-1.1543142795562744
1752492957.1813571,165400,-1.205168604850769
